/var/spool/slurm/slurmd/job780239/slurm_script: line 19: ./venv/bin/activate: No such file or directory
/home/sep4013/.conda/envs/lilac2/lib/python3.13/site-packages/torchio/data/image.py:253: UserWarning: Using TorchIO images without a torchio.SubjectsLoader in PyTorch >= 2.3 might have unexpected consequences, e.g., the collated batches will be instances of torchio.Subject with 5D images. Replace your PyTorch DataLoader with a torchio.SubjectsLoader so that the collated batch becomes a dictionary, as expected. See https://github.com/TorchIO-project/torchio/issues/1179 for more context about this issue.
  warnings.warn(message, stacklevel=1)
 ----------------- Run Setup Summary -----------------
JOB NAME: LOADER_PSAo_1
TASK: temporal_ordering
Target Attribute: timepoint
BACKBONE: resnet18_3D_psao
RUN MODE: train
Num of GPUs: 1
Num of Model Parameter: 33267776
 ----------------- Training initiated -----------------
lr_scheduler.StepLR is set:  [20.0, 0.5]

[Epoch 0/100] [Batch 0/1189] [ loss: 1.472000 ] ETA: 2 days, 3:23:23.381729
[Epoch 0/100] [Batch 1/1189] [ loss: 8.475925 ] ETA: 1 day, 16:21:32.268000
[Epoch 0/100] [Batch 767/1189] [ loss: 1.924474 ] ETA: 1 day, 11:58:40.009915
[Epoch 0/100] [Batch 768/1189] [ loss: 1.392088 ] ETA: 1 day, 9:24:49.822859
[Epoch 0/100] [Batch 769/1189] [ loss: 1.375751 ] ETA: 1 day, 12:47:07.898863
[Epoch 0/100] [Batch 770/1189] [ loss: 1.586357 ] ETA: 1 day, 11:23:11.351624
[Epoch 0/100] [Batch 771/1189] [ loss: 1.381801 ] ETA: 1 day, 7:37:36.892996
[Epoch 0/100] [Batch 772/1189] [ loss: 1.315066 ] ETA: 1 day, 14:20:13.776363
[Epoch 0/100] [Batch 773/1189] [ loss: 1.676259 ] ETA: 1 day, 5:52:48.129757
[Epoch 0/100] [Batch 774/1189] [ loss: 2.389681 ] ETA: 1 day, 9:23:10.379644
[Epoch 0/100] [Batch 775/1189] [ loss: 2.158483 ] ETA: 1 day, 10:43:31.548847
[Epoch 0/100] [Batch 776/1189] [ loss: 1.492513 ] ETA: 1 day, 9:05:38.486010
[Epoch 0/100] [Batch 777/1189] [ loss: 1.808406 ] ETA: 1 day, 13:59:49.164882
[Epoch 0/100] [Batch 778/1189] [ loss: 1.464453 ] ETA: 1 day, 11:59:47.649426
[Epoch 0/100] [Batch 779/1189] [ loss: 1.437984 ] ETA: 1 day, 2:49:40.462253
[Epoch 0/100] [Batch 780/1189] [ loss: 1.436676 ] ETA: 1 day, 1:32:12.097492
[Epoch 0/100] [Batch 781/1189] [ loss: 1.930664 ] ETA: 1 day, 11:03:58.402706
[Epoch 0/100] [Batch 782/1189] [ loss: 1.576717 ] ETA: 1 day, 14:26:30.778332
[Epoch 0/100] [Batch 783/1189] [ loss: 1.932168 ] ETA: 1 day, 11:37:12.393595
[Epoch 0/100] [Batch 784/1189] [ loss: 1.354825 ] ETA: 1 day, 10:10:51.054852
[Epoch 0/100] [Batch 785/1189] [ loss: 1.064941 ] ETA: 1 day, 10:14:29.301301
[Epoch 0/100] [Batch 786/1189] [ loss: 1.585873 ] ETA: 1 day, 15:25:16.554564
[Epoch 0/100] [Batch 787/1189] [ loss: 1.408630 ] ETA: 1 day, 9:30:38.334239
[Epoch 0/100] [Batch 788/1189] [ loss: 1.407639 ] ETA: 1 day, 7:04:13.982040
[Epoch 0/100] [Batch 789/1189] [ loss: 1.543932 ] ETA: 1 day, 9:34:03.970422
[Epoch 0/100] [Batch 790/1189] [ loss: 1.643062 ] ETA: 1 day, 15:03:09.372797
[Epoch 0/100] [Batch 791/1189] [ loss: 1.612469 ] ETA: 1 day, 11:10:45.290760
[Epoch 0/100] [Batch 792/1189] [ loss: 1.305891 ] ETA: 1 day, 3:16:40.134591
[Epoch 0/100] [Batch 793/1189] [ loss: 1.563443 ] ETA: 1 day, 5:11:12.722446
[Epoch 0/100] [Batch 794/1189] [ loss: 1.384683 ] ETA: 1 day, 6:26:59.372680
[Epoch 0/100] [Batch 795/1189] [ loss: 1.190668 ] ETA: 1 day, 2:40:41.211659
[Epoch 0/100] [Batch 796/1189] [ loss: 3.731457 ] ETA: 1 day, 5:38:31.929302
[Epoch 0/100] [Batch 797/1189] [ loss: 2.176402 ] ETA: 1 day, 1:49:09.222179
[Epoch 0/100] [Batch 798/1189] [ loss: 1.754115 ] ETA: 1 day, 13:35:35.363881
[Epoch 0/100] [Batch 799/1189] [ loss: 1.482810 ] ETA: 1 day, 10:08:09.262690
[Epoch 0/100] [Batch 800/1189] [ loss: 1.672859 ] ETA: 1 day, 9:01:58.615270
[Epoch 0/100] [Batch 801/1189] [ loss: 1.567641 ] ETA: 1 day, 7:38:43.908824
[Epoch 0/100] [Batch 802/1189] [ loss: 1.483207 ] ETA: 1 day, 14:51:42.367641
[Epoch 0/100] [Batch 803/1189] [ loss: 1.263669 ] ETA: 1 day, 9:23:24.853321
[Epoch 0/100] [Batch 804/1189] [ loss: 1.510778 ] ETA: 1 day, 8:23:22.140381
[Epoch 0/100] [Batch 805/1189] [ loss: 1.436080 ] ETA: 1 day, 4:38:13.854954
[Epoch 0/100] [Batch 806/1189] [ loss: 1.382447 ] ETA: 1 day, 8:47:34.947900
[Epoch 0/100] [Batch 807/1189] [ loss: 1.659586 ] ETA: 1 day, 4:57:06.721975
[Epoch 0/100] [Batch 808/1189] [ loss: 1.306414 ] ETA: 1 day, 6:05:07.517126
[Epoch 0/100] [Batch 809/1189] [ loss: 1.271137 ] ETA: 1 day, 6:13:36.995424
[Epoch 0/100] [Batch 810/1189] [ loss: 1.463718 ] ETA: 1 day, 3:56:02.817535
[Epoch 0/100] [Batch 811/1189] [ loss: 1.484797 ] ETA: 1 day, 1:56:30.479603
[Epoch 0/100] [Batch 812/1189] [ loss: 1.390535 ] ETA: 1 day, 3:09:37.716740
[Epoch 0/100] [Batch 813/1189] [ loss: 1.199039 ] ETA: 1 day, 12:40:16.173705
[Epoch 0/100] [Batch 814/1189] [ loss: 1.332801 ] ETA: 1 day, 9:03:45.157674
[Epoch 0/100] [Batch 815/1189] [ loss: 1.442965 ] ETA: 1 day, 8:43:59.725332
[Epoch 0/100] [Batch 816/1189] [ loss: 1.758605 ] ETA: 1 day, 1:09:29.550514
[Epoch 0/100] [Batch 817/1189] [ loss: 1.251618 ] ETA: 1 day, 13:42:34.188698
[Epoch 0/100] [Batch 818/1189] [ loss: 1.508812 ] ETA: 1 day, 7:26:29.271943
[Epoch 0/100] [Batch 819/1189] [ loss: 1.474255 ] ETA: 1 day, 20:32:20.855417
[Epoch 0/100] [Batch 820/1189] [ loss: 1.710425 ] ETA: 1 day, 10:25:54.096451
[Epoch 0/100] [Batch 821/1189] [ loss: 1.918666 ] ETA: 1 day, 9:29:40.325405
[Epoch 0/100] [Batch 822/1189] [ loss: 1.386618 ] ETA: 1 day, 6:31:44.801950
[Epoch 0/100] [Batch 823/1189] [ loss: 2.017248 ] ETA: 1 day, 2:07:29.959473
[Epoch 0/100] [Batch 824/1189] [ loss: 1.219254 ] ETA: 1 day, 6:52:35.091496
[Epoch 0/100] [Batch 825/1189] [ loss: 1.525557 ] ETA: 1 day, 2:40:36.916119
[Epoch 0/100] [Batch 826/1189] [ loss: 1.444660 ] ETA: 1 day, 8:08:53.185112
[Epoch 0/100] [Batch 827/1189] [ loss: 1.849185 ] ETA: 1 day, 11:06:07.041137
[Epoch 0/100] [Batch 828/1189] [ loss: 1.519188 ] ETA: 1 day, 6:51:41.555765
[Epoch 0/100] [Batch 829/1189] [ loss: 0.965820 ] ETA: 1 day, 12:55:18.576658
[Epoch 0/100] [Batch 830/1189] [ loss: 1.251014 ] ETA: 1 day, 8:15:25.223460
[Epoch 0/100] [Batch 831/1189] [ loss: 1.430096 ] ETA: 1 day, 9:43:48.092641
[Epoch 0/100] [Batch 832/1189] [ loss: 1.974069 ] ETA: 1 day, 5:13:46.262890
[Epoch 0/100] [Batch 833/1189] [ loss: 1.512906 ] ETA: 1 day, 12:11:02.037399
[Epoch 0/100] [Batch 834/1189] [ loss: 1.267123 ] ETA: 1 day, 3:31:11.812926
[Epoch 0/100] [Batch 835/1189] [ loss: 1.348386 ] ETA: 1 day, 1:52:13.641129
[Epoch 0/100] [Batch 836/1189] [ loss: 1.287506 ] ETA: 1 day, 6:24:54.452801
[Epoch 0/100] [Batch 837/1189] [ loss: 1.575084 ] ETA: 1 day, 8:38:51.332781
[Epoch 0/100] [Batch 838/1189] [ loss: 1.859073 ] ETA: 1 day, 6:42:46.844892
[Epoch 0/100] [Batch 839/1189] [ loss: 1.394788 ] ETA: 1 day, 6:23:46.676969
[Epoch 0/100] [Batch 840/1189] [ loss: 1.352562 ] ETA: 1 day, 11:40:47.372937
[Epoch 0/100] [Batch 841/1189] [ loss: 1.527561 ] ETA: 1 day, 18:54:35.563249
[Epoch 0/100] [Batch 842/1189] [ loss: 1.399622 ] ETA: 1 day, 3:17:26.212859
[Epoch 0/100] [Batch 843/1189] [ loss: 1.271695 ] ETA: 1 day, 7:31:20.216254
[Epoch 0/100] [Batch 844/1189] [ loss: 1.460510 ] ETA: 1 day, 5:05:46.052244
[Epoch 0/100] [Batch 845/1189] [ loss: 1.414552 ] ETA: 1 day, 9:20:37.442812
[Epoch 0/100] [Batch 846/1189] [ loss: 1.931854 ] ETA: 1 day, 14:39:02.674942
[Epoch 0/100] [Batch 847/1189] [ loss: 1.409987 ] ETA: 1 day, 3:02:10.036167
[Epoch 0/100] [Batch 848/1189] [ loss: 1.221875 ] ETA: 1 day, 6:47:31.321790
[Epoch 0/100] [Batch 849/1189] [ loss: 1.635130 ] ETA: 1 day, 7:36:19.293330
[Epoch 0/100] [Batch 850/1189] [ loss: 1.435888 ] ETA: 1 day, 7:23:06.461127
[Epoch 0/100] [Batch 851/1189] [ loss: 1.326002 ] ETA: 1 day, 10:59:06.986468
[Epoch 0/100] [Batch 852/1189] [ loss: 1.246213 ] ETA: 1 day, 0:45:20.483818
[Epoch 0/100] [Batch 853/1189] [ loss: 1.458557 ] ETA: 1 day, 0:46:39.124778
[Epoch 0/100] [Batch 854/1189] [ loss: 1.431501 ] ETA: 1 day, 13:32:37.967640
[Epoch 0/100] [Batch 855/1189] [ loss: 1.439042 ] ETA: 1 day, 9:15:23.627963
[Epoch 0/100] [Batch 856/1189] [ loss: 1.541622 ] ETA: 1 day, 8:32:17.119666
[Epoch 0/100] [Batch 857/1189] [ loss: 1.586987 ] ETA: 1 day, 6:06:47.150910
[Epoch 0/100] [Batch 858/1189] [ loss: 1.174177 ] ETA: 1 day, 2:48:12.200084
[Epoch 0/100] [Batch 859/1189] [ loss: 1.526868 ] ETA: 1 day, 3:24:35.264299
[Epoch 0/100] [Batch 860/1189] [ loss: 1.372784 ] ETA: 1 day, 6:29:19.787407
[Epoch 0/100] [Batch 861/1189] [ loss: 1.387539 ] ETA: 1 day, 22:32:39.413194
[Epoch 0/100] [Batch 862/1189] [ loss: 1.327978 ] ETA: 1 day, 15:35:03.950422
[Epoch 0/100] [Batch 863/1189] [ loss: 1.783142 ] ETA: 1 day, 7:00:43.933286
[Epoch 0/100] [Batch 864/1189] [ loss: 1.335865 ] ETA: 1 day, 3:15:30.195828
[Epoch 0/100] [Batch 865/1189] [ loss: 1.465840 ] ETA: 1 day, 9:05:53.887321
[Epoch 0/100] [Batch 866/1189] [ loss: 1.681730 ] ETA: 1 day, 4:40:14.771280
[Epoch 0/100] [Batch 867/1189] [ loss: 1.360837 ] ETA: 1 day, 5:21:51.433668
[Epoch 0/100] [Batch 868/1189] [ loss: 2.177611 ] ETA: 1 day, 2:51:23.376686
[Epoch 0/100] [Batch 869/1189] [ loss: 1.354757 ] ETA: 1 day, 6:03:40.194292
[Epoch 0/100] [Batch 870/1189] [ loss: 1.668625 ] ETA: 1 day, 9:24:51.740015
[Epoch 0/100] [Batch 871/1189] [ loss: 1.292423 ] ETA: 1 day, 6:54:26.490390
[Epoch 0/100] [Batch 872/1189] [ loss: 1.370749 ] ETA: 1 day, 7:45:34.025126
[Epoch 0/100] [Batch 873/1189] [ loss: 3.615977 ] ETA: 1 day, 6:17:59.800468
[Epoch 0/100] [Batch 874/1189] [ loss: 1.566412 ] ETA: 1 day, 12:00:15.656457
[Epoch 0/100] [Batch 875/1189] [ loss: 1.634832 ] ETA: 1 day, 5:05:54.002851
[Epoch 0/100] [Batch 876/1189] [ loss: 1.418590 ] ETA: 1 day, 3:54:32.199266
[Epoch 0/100] [Batch 877/1189] [ loss: 1.330481 ] ETA: 1 day, 11:19:09.450474
[Epoch 0/100] [Batch 878/1189] [ loss: 1.517047 ] ETA: 1 day, 3:04:09.420013
[Epoch 0/100] [Batch 879/1189] [ loss: 1.800365 ] ETA: 1 day, 3:58:29.665952
[Epoch 0/100] [Batch 880/1189] [ loss: 1.323744 ] ETA: 1 day, 8:31:21.282821
[Epoch 0/100] [Batch 881/1189] [ loss: 1.446403 ] ETA: 1 day, 10:24:23.640390
[Epoch 0/100] [Batch 882/1189] [ loss: 1.643220 ] ETA: 1 day, 15:33:07.260143
[Epoch 0/100] [Batch 883/1189] [ loss: 2.135529 ] ETA: 1 day, 3:15:49.965754
[Epoch 0/100] [Batch 884/1189] [ loss: 1.512822 ] ETA: 1 day, 7:23:31.150574
[Epoch 0/100] [Batch 885/1189] [ loss: 1.450002 ] ETA: 1 day, 8:35:35.548482
[Epoch 0/100] [Batch 886/1189] [ loss: 1.293180 ] ETA: 1 day, 3:28:14.500962
[Epoch 0/100] [Batch 887/1189] [ loss: 1.326044 ] ETA: 1 day, 8:33:03.057902
[Epoch 0/100] [Batch 888/1189] [ loss: 1.251570 ] ETA: 1 day, 12:11:50.750250
[Epoch 0/100] [Batch 889/1189] [ loss: 1.356638 ] ETA: 1 day, 12:56:05.995340
[Epoch 0/100] [Batch 890/1189] [ loss: 1.581267 ] ETA: 1 day, 8:52:33.228338
[Epoch 0/100] [Batch 891/1189] [ loss: 1.341583 ] ETA: 1 day, 5:22:30.008423
[Epoch 0/100] [Batch 892/1189] [ loss: 1.396267 ] ETA: 1 day, 9:19:31.027994
[Epoch 0/100] [Batch 893/1189] [ loss: 1.663566 ] ETA: 1 day, 8:24:26.336196
[Epoch 0/100] [Batch 894/1189] [ loss: 1.520867 ] ETA: 1 day, 3:32:31.307796
[Epoch 0/100] [Batch 895/1189] [ loss: 1.188575 ] ETA: 1 day, 3:18:05.385371
[Epoch 0/100] [Batch 896/1189] [ loss: 1.315628 ] ETA: 1 day, 9:50:21.915156
[Epoch 0/100] [Batch 897/1189] [ loss: 1.324569 ] ETA: 1 day, 12:18:30.473046
[Epoch 0/100] [Batch 898/1189] [ loss: 1.570236 ] ETA: 1 day, 12:02:25.724071
[Epoch 0/100] [Batch 899/1189] [ loss: 1.322109 ] ETA: 1 day, 6:38:45.188987
[Epoch 0/100] [Batch 900/1189] [ loss: 1.719196 ] ETA: 1 day, 21:10:12.555027
[Epoch 0/100] [Batch 901/1189] [ loss: 1.377349 ] ETA: 1 day, 7:45:44.418907
[Epoch 0/100] [Batch 902/1189] [ loss: 1.387957 ] ETA: 1 day, 7:59:58.240383
[Epoch 0/100] [Batch 903/1189] [ loss: 1.984141 ] ETA: 1 day, 13:38:06.691482
[Epoch 0/100] [Batch 904/1189] [ loss: 1.081237 ] ETA: 1 day, 12:27:04.125850
[Epoch 0/100] [Batch 905/1189] [ loss: 1.781323 ] ETA: 1 day, 6:52:12.346677
[Epoch 0/100] [Batch 906/1189] [ loss: 1.415684 ] ETA: 1 day, 3:43:49.248515
[Epoch 0/100] [Batch 907/1189] [ loss: 1.359732 ] ETA: 1 day, 6:55:25.809685
[Epoch 0/100] [Batch 908/1189] [ loss: 1.335723 ] ETA: 1 day, 0:53:44.379330
[Epoch 0/100] [Batch 909/1189] [ loss: 1.653339 ] ETA: 1 day, 10:01:15.289490
[Epoch 0/100] [Batch 910/1189] [ loss: 1.558056 ] ETA: 1 day, 8:16:02.412794
[Epoch 0/100] [Batch 911/1189] [ loss: 1.307109 ] ETA: 1 day, 13:48:42.909960
[Epoch 0/100] [Batch 912/1189] [ loss: 1.414449 ] ETA: 1 day, 5:47:39.465446
[Epoch 0/100] [Batch 913/1189] [ loss: 1.731647 ] ETA: 1 day, 12:41:05.198902
[Epoch 0/100] [Batch 914/1189] [ loss: 1.463016 ] ETA: 1 day, 2:55:32.004469
[Epoch 0/100] [Batch 915/1189] [ loss: 2.023905 ] ETA: 1 day, 5:01:44.517031
[Epoch 0/100] [Batch 916/1189] [ loss: 1.287692 ] ETA: 1 day, 5:16:23.271309
[Epoch 0/100] [Batch 917/1189] [ loss: 1.094117 ] ETA: 1 day, 6:28:22.425768
[Epoch 0/100] [Batch 918/1189] [ loss: 1.239797 ] ETA: 1 day, 10:27:56.085301
[Epoch 0/100] [Batch 919/1189] [ loss: 1.914851 ] ETA: 1 day, 7:04:27.163633
[Epoch 0/100] [Batch 920/1189] [ loss: 1.376544 ] ETA: 1 day, 5:34:26.616669
[Epoch 0/100] [Batch 921/1189] [ loss: 1.617175 ] ETA: 1 day, 8:23:50.693967
[Epoch 0/100] [Batch 922/1189] [ loss: 1.040281 ] ETA: 1 day, 13:08:44.333658
[Epoch 0/100] [Batch 923/1189] [ loss: 1.373980 ] ETA: 1 day, 4:08:55.179070
[Epoch 0/100] [Batch 924/1189] [ loss: 1.498161 ] ETA: 1 day, 15:39:01.204199
[Epoch 0/100] [Batch 925/1189] [ loss: 1.421989 ] ETA: 1 day, 10:23:59.569545
[Epoch 0/100] [Batch 926/1189] [ loss: 1.306717 ] ETA: 1 day, 2:54:39.083074
[Epoch 0/100] [Batch 927/1189] [ loss: 1.486620 ] ETA: 1 day, 5:01:11.245903
[Epoch 0/100] [Batch 928/1189] [ loss: 1.647989 ] ETA: 1 day, 6:34:00.800323
[Epoch 0/100] [Batch 929/1189] [ loss: 1.524090 ] ETA: 1 day, 9:54:33.921880
[Epoch 0/100] [Batch 930/1189] [ loss: 1.692050 ] ETA: 1 day, 7:29:31.275418
[Epoch 0/100] [Batch 931/1189] [ loss: 1.256001 ] ETA: 1 day, 6:06:24.643147
[Epoch 0/100] [Batch 932/1189] [ loss: 1.370644 ] ETA: 1 day, 7:06:01.096432
[Epoch 0/100] [Batch 933/1189] [ loss: 2.916193 ] ETA: 1 day, 4:40:56.281906
[Epoch 0/100] [Batch 934/1189] [ loss: 1.269561 ] ETA: 1 day, 4:39:54.459113
[Epoch 0/100] [Batch 935/1189] [ loss: 2.755827 ] ETA: 1 day, 8:31:55.511060
[Epoch 0/100] [Batch 936/1189] [ loss: 1.989803 ] ETA: 1 day, 7:51:02.091143
[Epoch 0/100] [Batch 937/1189] [ loss: 1.255453 ] ETA: 1 day, 10:34:17.385277
[Epoch 0/100] [Batch 938/1189] [ loss: 1.321495 ] ETA: 1 day, 10:15:28.094503
[Epoch 0/100] [Batch 939/1189] [ loss: 1.661417 ] ETA: 1 day, 7:40:23.936204
[Epoch 0/100] [Batch 940/1189] [ loss: 1.596082 ] ETA: 1 day, 7:11:02.838078
[Epoch 0/100] [Batch 941/1189] [ loss: 1.460947 ] ETA: 1 day, 8:53:19.190856
[Epoch 0/100] [Batch 942/1189] [ loss: 1.215766 ] ETA: 1 day, 1:52:06.631470
[Epoch 0/100] [Batch 943/1189] [ loss: 1.411046 ] ETA: 1 day, 5:49:15.363542
[Epoch 0/100] [Batch 944/1189] [ loss: 1.160764 ] ETA: 1 day, 12:13:42.319962
[Epoch 0/100] [Batch 945/1189] [ loss: 1.440739 ] ETA: 1 day, 20:33:20.423527
[Epoch 0/100] [Batch 946/1189] [ loss: 1.726414 ] ETA: 1 day, 13:33:43.278181
[Epoch 0/100] [Batch 947/1189] [ loss: 1.747608 ] ETA: 1 day, 9:35:46.606770
[Epoch 0/100] [Batch 948/1189] [ loss: 1.123008 ] ETA: 1 day, 10:27:28.050964
[Epoch 0/100] [Batch 949/1189] [ loss: 1.434405 ] ETA: 1 day, 10:55:49.571960
[Epoch 0/100] [Batch 950/1189] [ loss: 1.103061 ] ETA: 1 day, 7:45:25.451672
[Epoch 0/100] [Batch 951/1189] [ loss: 1.590160 ] ETA: 1 day, 18:23:33.397114
[Epoch 0/100] [Batch 952/1189] [ loss: 2.704677 ] ETA: 1 day, 4:01:11.807259
[Epoch 0/100] [Batch 953/1189] [ loss: 1.423260 ] ETA: 1 day, 1:51:14.866084
[Epoch 0/100] [Batch 954/1189] [ loss: 1.141531 ] ETA: 1 day, 3:11:00.048475
[Epoch 0/100] [Batch 955/1189] [ loss: 2.250212 ] ETA: 1 day, 9:18:00.800028
[Epoch 0/100] [Batch 956/1189] [ loss: 1.255842 ] ETA: 1 day, 3:04:35.028553
[Epoch 0/100] [Batch 957/1189] [ loss: 1.475028 ] ETA: 1 day, 4:43:30.292404
[Epoch 0/100] [Batch 958/1189] [ loss: 1.563688 ] ETA: 1 day, 5:29:59.973039
[Epoch 0/100] [Batch 959/1189] [ loss: 1.759940 ] ETA: 1 day, 2:43:47.734771
[Epoch 0/100] [Batch 960/1189] [ loss: 1.705568 ] ETA: 1 day, 5:43:09.246435
[Epoch 0/100] [Batch 961/1189] [ loss: 2.993299 ] ETA: 1 day, 9:32:35.580728
[Epoch 0/100] [Batch 962/1189] [ loss: 1.475394 ] ETA: 1 day, 3:38:56.872061
[Epoch 0/100] [Batch 963/1189] [ loss: 1.590424 ] ETA: 1 day, 8:04:06.640150
[Epoch 0/100] [Batch 964/1189] [ loss: 1.731911 ] ETA: 1 day, 8:06:14.470436
[Epoch 0/100] [Batch 965/1189] [ loss: 1.519633 ] ETA: 1 day, 1:53:21.177906
[Epoch 0/100] [Batch 966/1189] [ loss: 1.491789 ] ETA: 1 day, 11:56:25.112518
[Epoch 0/100] [Batch 967/1189] [ loss: 1.869133 ] ETA: 1 day, 6:16:15.802760
[Epoch 0/100] [Batch 968/1189] [ loss: 1.530100 ] ETA: 1 day, 5:52:53.405998
[Epoch 0/100] [Batch 969/1189] [ loss: 1.870610 ] ETA: 1 day, 6:11:31.576220
[Epoch 0/100] [Batch 970/1189] [ loss: 1.277085 ] ETA: 1 day, 6:01:05.339091
[Epoch 0/100] [Batch 971/1189] [ loss: 1.483242 ] ETA: 1 day, 13:53:45.303781
[Epoch 0/100] [Batch 972/1189] [ loss: 1.945707 ] ETA: 1 day, 3:58:06.342842
[Epoch 0/100] [Batch 973/1189] [ loss: 1.671160 ] ETA: 1 day, 8:33:02.854151
[Epoch 0/100] [Batch 974/1189] [ loss: 1.111991 ] ETA: 1 day, 3:15:24.555694
[Epoch 0/100] [Batch 975/1189] [ loss: 2.229718 ] ETA: 1 day, 5:45:05.167347
[Epoch 0/100] [Batch 976/1189] [ loss: 1.813101 ] ETA: 1 day, 9:35:52.296003
[Epoch 0/100] [Batch 977/1189] [ loss: 1.655645 ] ETA: 1 day, 10:29:59.456443
[Epoch 0/100] [Batch 978/1189] [ loss: 1.920436 ] ETA: 1 day, 3:15:06.635772
[Epoch 0/100] [Batch 979/1189] [ loss: 2.748774 ] ETA: 1 day, 8:58:33.942973
[Epoch 0/100] [Batch 980/1189] [ loss: 1.286710 ] ETA: 1 day, 9:56:18.054161
[Epoch 0/100] [Batch 981/1189] [ loss: 0.981923 ] ETA: 1 day, 9:35:54.842747
[Epoch 0/100] [Batch 982/1189] [ loss: 1.932250 ] ETA: 1 day, 8:46:25.079627
[Epoch 0/100] [Batch 983/1189] [ loss: 1.942325 ] ETA: 1 day, 5:08:32.265478
[Epoch 0/100] [Batch 984/1189] [ loss: 2.215028 ] ETA: 1 day, 6:31:03.798060
[Epoch 0/100] [Batch 985/1189] [ loss: 2.387942 ] ETA: 1 day, 6:27:16.274546
[Epoch 0/100] [Batch 986/1189] [ loss: 2.309244 ] ETA: 1 day, 6:00:19.219144
[Epoch 0/100] [Batch 987/1189] [ loss: 1.502250 ] ETA: 1 day, 10:09:20.851194
[Epoch 0/100] [Batch 988/1189] [ loss: 2.696787 ] ETA: 1 day, 12:41:19.587124
[Epoch 0/100] [Batch 989/1189] [ loss: 1.671351 ] ETA: 1 day, 9:45:48.602748
[Epoch 0/100] [Batch 990/1189] [ loss: 1.310663 ] ETA: 1 day, 5:26:25.929346
[Epoch 0/100] [Batch 991/1189] [ loss: 1.834707 ] ETA: 1 day, 9:06:05.705269
[Epoch 0/100] [Batch 992/1189] [ loss: 2.356819 ] ETA: 1 day, 7:09:04.167245
[Epoch 0/100] [Batch 993/1189] [ loss: 1.368923 ] ETA: 1 day, 9:59:18.102370
[Epoch 0/100] [Batch 994/1189] [ loss: 1.444613 ] ETA: 1 day, 5:05:47.980685
[Epoch 0/100] [Batch 995/1189] [ loss: 2.798741 ] ETA: 4 days, 11:53:51.795183
[Epoch 0/100] [Batch 996/1189] [ loss: 1.748914 ] ETA: 1 day, 3:46:09.076694
[Epoch 0/100] [Batch 997/1189] [ loss: 1.507489 ] ETA: 1 day, 8:24:27.132167
[Epoch 0/100] [Batch 998/1189] [ loss: 1.329993 ] ETA: 1 day, 6:16:34.747535
[Epoch 0/100] [Batch 999/1189] [ loss: 1.473112 ] ETA: 1 day, 11:57:16.891935
[Epoch 0/100] [Batch 1000/1189] [ loss: 2.077670 ] ETA: 1 day, 7:34:33.644757
[Epoch 0/100] [Batch 1001/1189] [ loss: 1.950836 ] ETA: 1 day, 5:34:42.459126
[Epoch 0/100] [Batch 1002/1189] [ loss: 1.559812 ] ETA: 1 day, 1:36:27.248742
[Epoch 0/100] [Batch 1003/1189] [ loss: 1.841277 ] ETA: 1 day, 10:53:34.308819
[Epoch 0/100] [Batch 1004/1189] [ loss: 2.241317 ] ETA: 1 day, 6:26:04.330822
[Epoch 0/100] [Batch 1005/1189] [ loss: 1.335407 ] ETA: 1 day, 5:35:45.154077
[Epoch 0/100] [Batch 1006/1189] [ loss: 2.484288 ] ETA: 1 day, 6:45:55.380773
[Epoch 0/100] [Batch 1007/1189] [ loss: 1.636807 ] ETA: 1 day, 3:59:39.291458
[Epoch 0/100] [Batch 1008/1189] [ loss: 2.652558 ] ETA: 1 day, 14:24:16.212307
[Epoch 0/100] [Batch 1009/1189] [ loss: 1.417959 ] ETA: 1 day, 10:23:57.908473
[Epoch 0/100] [Batch 1010/1189] [ loss: 1.582694 ] ETA: 1 day, 8:01:27.922866
[Epoch 0/100] [Batch 1011/1189] [ loss: 1.363282 ] ETA: 1 day, 13:33:55.134322
[Epoch 0/100] [Batch 1012/1189] [ loss: 2.225262 ] ETA: 1 day, 10:59:00.847595
[Epoch 0/100] [Batch 1013/1189] [ loss: 2.273405 ] ETA: 1 day, 4:35:41.647620
[Epoch 0/100] [Batch 1014/1189] [ loss: 1.616675 ] ETA: 1 day, 13:29:26.538894
[Epoch 0/100] [Batch 1015/1189] [ loss: 1.579230 ] ETA: 1 day, 12:06:12.255263
[Epoch 0/100] [Batch 1016/1189] [ loss: 1.488206 ] ETA: 1 day, 5:12:57.228220
[Epoch 0/100] [Batch 1017/1189] [ loss: 1.265070 ] ETA: 1 day, 3:22:41.538574
[Epoch 0/100] [Batch 1018/1189] [ loss: 1.369379 ] ETA: 1 day, 7:47:21.803885
[Epoch 0/100] [Batch 1019/1189] [ loss: 1.509086 ] ETA: 1 day, 3:10:12.581990
[Epoch 0/100] [Batch 1020/1189] [ loss: 1.396377 ] ETA: 1 day, 8:41:04.239588
[Epoch 0/100] [Batch 1021/1189] [ loss: 1.583109 ] ETA: 1 day, 12:35:32.151151
[Epoch 0/100] [Batch 1022/1189] [ loss: 1.985799 ] ETA: 1 day, 5:40:59.341764
[Epoch 0/100] [Batch 1023/1189] [ loss: 1.621347 ] ETA: 1 day, 2:50:06.184069
[Epoch 0/100] [Batch 1024/1189] [ loss: 1.275670 ] ETA: 1 day, 10:08:16.524118
